RecordID_Int,ParcelNumber,SaleDate,SaleAmount,StreetName,StreetNumber,Unit
384,020046000,2000/12/29 00:00:00+00,0,OLD FARM RD,911,
385,020046000,2000/04/21 00:00:00+00,0,OLD FARM RD,911,
386,020046000,1995/02/24 00:00:00+00,0,OLD FARM RD,911,
387,020046000,2002/08/09 00:00:00+00,402000,OLD FARM RD,911,
388,020046000,2000/12/11 00:00:00+00,264000,OLD FARM RD,911,
389,020047000,2000/08/15 00:00:00+00,349900,OLD FARM RD,907,
390,020047000,1985/05/29 00:00:00+00,75000,OLD FARM RD,907,
391,020047000,2010/12/15 00:00:00+00,0,OLD FARM RD,907,
392,020048000,1995/04/18 00:00:00+00,190000,WINSTON RD,1839,
393,020049000,1997/07/25 00:00:00+00,0,WINSTON RD,1825,
394,020049000,2005/04/19 00:00:00+00,0,WINSTON RD,1825,
395,020050000,1998/04/06 00:00:00+00,189000,OLD FARM RD,910,
396,020050000,2017/07/11 00:00:00+00,925000,OLD FARM RD,910,
397,020050000,1995/02/01 00:00:00+00,175000,OLD FARM RD,910,
398,020050100,1976/08/10 00:00:00+00,61000,OLD FARM RD,906,
399,020051000,2015/04/21 00:00:00+00,515000,OLD FARM RD,912,
400,020051000,2001/02/05 00:00:00+00,0,OLD FARM RD,912,
401,020051000,2011/01/18 00:00:00+00,418000,OLD FARM RD,912,
402,020051000,1991/10/21 00:00:00+00,0,OLD FARM RD,912,
403,020051000,2001/09/28 00:00:00+00,0,OLD FARM RD,912,
404,020051000,2001/09/28 00:00:00+00,0,OLD FARM RD,912,
405,020051000,2006/10/31 00:00:00+00,0,OLD FARM RD,912,
406,020052000,2002/10/01 00:00:00+00,0,OLD FARM RD,916,
407,020052000,2004/05/20 00:00:00+00,450000,OLD FARM RD,916,
408,020052000,1953/06/02 00:00:00+00,3425,OLD FARM RD,916,
409,020053000,2012/11/21 00:00:00+00,0,WESTVIEW RD,1832,
410,020053000,2012/11/21 00:00:00+00,200000,WESTVIEW RD,1832,
411,020053000,2012/11/21 00:00:00+00,0,WESTVIEW RD,1832,
412,020053000,1982/12/10 00:00:00+00,135000,WESTVIEW RD,1832,
413,020054000,1980/07/15 00:00:00+00,23000,WINSTON RD,1823,
414,020054000,2011/04/25 00:00:00+00,0,WINSTON RD,1823,
415,020054100,2005/01/18 00:00:00+00,420000,WINSTON RD,1821,
416,020054100,1990/08/14 00:00:00+00,215000,WINSTON RD,1821,
417,020054200,2020/05/20 00:00:00+00,0,COTTAGE LN,905,
418,020054200,2010/07/13 00:00:00+00,650000,COTTAGE LN,905,
419,020054200,2013/01/30 00:00:00+00,0,COTTAGE LN,905,
420,020054200,2017/03/02 00:00:00+00,0,COTTAGE LN,905,
421,020054200,2013/01/30 00:00:00+00,0,COTTAGE LN,905,
422,020054200,1978/03/06 00:00:00+00,13500,COTTAGE LN,905,
423,020054200,2003/10/31 00:00:00+00,525000,COTTAGE LN,905,
424,020054300,1983/06/01 00:00:00+00,70000,COTTAGE LN,907,
425,020054300,2020/05/20 00:00:00+00,0,COTTAGE LN,907,
426,020054300,1998/05/29 00:00:00+00,274000,COTTAGE LN,907,
427,020054300,2017/03/02 00:00:00+00,0,COTTAGE LN,907,
428,020054300,2013/05/22 00:00:00+00,635000,COTTAGE LN,907,
429,020054400,1984/03/05 00:00:00+00,0,COTTAGE LN,909,
430,020054400,2016/04/05 00:00:00+00,0,COTTAGE LN,909,
431,020054500,1973/02/09 00:00:00+00,8500,COTTAGE LN,911,
432,020054500,2010/06/28 00:00:00+00,0,COTTAGE LN,911,
433,020054500,2004/08/23 00:00:00+00,20963,COTTAGE LN,911,
434,020054500,2002/10/01 00:00:00+00,0,COTTAGE LN,911,
435,020054500,2013/05/24 00:00:00+00,960000,COTTAGE LN,911,
436,020054500,2009/05/14 00:00:00+00,210000,COTTAGE LN,911,
437,020054600,2014/07/18 00:00:00+00,0,COTTAGE LN,915,
438,020054600,1995/01/13 00:00:00+00,210000,COTTAGE LN,915,
439,020054600,1998/11/30 00:00:00+00,321000,COTTAGE LN,915,
440,020054600,2014/10/22 00:00:00+00,655000,COTTAGE LN,915,
441,020054600,2004/04/25 00:00:00+00,0,COTTAGE LN,915,
442,020055000,1996/03/04 00:00:00+00,435000,COTTAGE LN,908,
443,020055000,1993/01/25 00:00:00+00,350000,COTTAGE LN,908,
444,020055000,2000/11/03 00:00:00+00,552500,COTTAGE LN,908,
445,020055100,1985/07/02 00:00:00+00,89900,COTTAGE LN,904,
446,020055101,2014/07/16 00:00:00+00,530000,WESTVIEW RD,1828,
447,020055101,1974/05/03 00:00:00+00,10500,WESTVIEW RD,1828,
448,020055110,2000/11/03 00:00:00+00,552500,COTTAGE LN,910,
449,020055110,1996/03/04 00:00:00+00,435000,COTTAGE LN,910,
450,020055200,1995/09/01 00:00:00+00,0,WINSTON RD,1815,
451,020055200,2011/06/27 00:00:00+00,500000,WINSTON RD,1815,
452,020055200,2002/12/04 00:00:00+00,0,WINSTON RD,1815,
453,020055200,2013/09/06 00:00:00+00,750000,WINSTON RD,1815,
454,020055300,2012/04/30 00:00:00+00,450000,ROSSER LN,901,
455,020055300,1977/05/23 00:00:00+00,76500,ROSSER LN,901,
456,020055400,1975/08/04 00:00:00+00,71000,ROSSER LN,905,
457,020055400,2019/02/22 00:00:00+00,609300,ROSSER LN,905,
458,020055400,2019/02/22 00:00:00+00,609300,ROSSER LN,905,
459,020055400,2017/10/27 00:00:00+00,0,ROSSER LN,905,
460,020055500,1995/03/20 00:00:00+00,190000,ROSSER LN,907,
461,020055500,2011/04/22 00:00:00+00,560000,ROSSER LN,907,
462,020055500,2008/07/23 00:00:00+00,0,ROSSER LN,907,
463,020055500,2017/08/04 00:00:00+00,631250,ROSSER LN,907,
464,020055600,2003/06/16 00:00:00+00,405000,ROSSER LN,909,
465,020055600,2000/08/02 00:00:00+00,265400,ROSSER LN,909,
466,020055600,1992/06/02 00:00:00+00,157000,ROSSER LN,909,
467,020055700,2011/07/28 00:00:00+00,942500,WESTVIEW RD,1820,
468,020055700,1993/09/27 00:00:00+00,0,WESTVIEW RD,1820,
469,020055800,1993/09/27 00:00:00+00,0,WESTVIEW RD,1822,
470,020055800,2011/07/28 00:00:00+00,942500,WESTVIEW RD,1822,
471,020055900,1993/09/27 00:00:00+00,0,WESTVIEW RD,1824,
472,020055900,2011/07/28 00:00:00+00,942500,WESTVIEW RD,1824,
473,020056000,1997/03/21 00:00:00+00,0,ROSSER LN,900,
474,020056000,2004/08/25 00:00:00+00,0,ROSSER LN,900,
475,020056000,2016/09/29 00:00:00+00,0,ROSSER LN,900,
476,020056000,2015/10/26 00:00:00+00,0,ROSSER LN,900,
477,020056000,1952/07/31 00:00:00+00,22500,ROSSER LN,900,
478,020057000,2002/07/16 00:00:00+00,0,ROSSER LN,902,
479,020057000,2002/07/16 00:00:00+00,0,ROSSER LN,902,
480,020057000,2007/06/01 00:00:00+00,395000,ROSSER LN,902,
481,020057000,2018/06/08 00:00:00+00,785000,ROSSER LN,902,
482,020057000,2013/09/09 00:00:00+00,720000,ROSSER LN,902,
483,020057000,2002/07/16 00:00:00+00,429000,ROSSER LN,902,
484,020057000,2010/01/20 00:00:00+00,0,ROSSER LN,902,
485,020057000,1995/08/16 00:00:00+00,155000,ROSSER LN,902,
486,020058000,2016/08/02 00:00:00+00,0,ROSSER LN,908,
487,020058000,2008/02/01 00:00:00+00,191350,ROSSER LN,908,
488,020058000,1996/09/11 00:00:00+00,0,ROSSER LN,908,
489,020058000,2004/10/18 00:00:00+00,0,ROSSER LN,908,
490,020058000,2015/03/24 00:00:00+00,375000,ROSSER LN,908,
491,020059000,2018/01/19 00:00:00+00,0,ROSSER LN,912,
492,020059000,1969/02/20 00:00:00+00,23000,ROSSER LN,912,
493,020060000,2012/09/24 00:00:00+00,0,ROSSER LN,918,
494,020060000,1984/08/16 00:00:00+00,110500,ROSSER LN,918,
495,020060000,2003/11/25 00:00:00+00,575000,ROSSER LN,918,
496,020060000,1998/10/05 00:00:00+00,500,ROSSER LN,918,
497,020061000,1992/07/23 00:00:00+00,210000,ROSSER LN,920,
498,020061000,2015/01/20 00:00:00+00,850000,ROSSER LN,920,
499,020061000,2016/08/11 00:00:00+00,0,ROSSER LN,920,
500,020061000,2000/03/09 00:00:00+00,0,ROSSER LN,920,
501,020061000,2000/04/19 00:00:00+00,335000,ROSSER LN,920,
502,020061000,2012/07/23 00:00:00+00,753000,ROSSER LN,920,
503,020062000,2005/11/29 00:00:00+00,0,ROSSER LN,924,
504,020062000,1951/01/01 00:00:00+00,2000,ROSSER LN,924,
505,020062000,2007/02/27 00:00:00+00,515000,ROSSER LN,924,
506,020062000,2014/11/12 00:00:00+00,549000,ROSSER LN,924,
507,020062000,2005/02/14 00:00:00+00,0,ROSSER LN,924,
508,020063000,2005/04/15 00:00:00+00,0,ROSSER LN,928,
509,020063000,2014/09/15 00:00:00+00,0,ROSSER LN,928,
510,020063000,1985/12/30 00:00:00+00,0,ROSSER LN,928,
511,020063000,2001/08/17 00:00:00+00,0,ROSSER LN,928,
512,020063000,2001/08/17 00:00:00+00,110000,ROSSER LN,928,
513,020063000,2000/09/15 00:00:00+00,0,ROSSER LN,928,
514,020063000,1999/05/17 00:00:00+00,0,ROSSER LN,928,
515,020064000,2008/05/29 00:00:00+00,0,ROSSER LN,932,
516,020064000,2012/08/23 00:00:00+00,297500,ROSSER LN,932,
517,020064000,1990/11/28 00:00:00+00,170000,ROSSER LN,932,
518,020064000,2007/03/23 00:00:00+00,0,ROSSER LN,932,
519,020065000,2016/12/09 00:00:00+00,0,ROSSER LN,938,
520,020065000,2012/02/17 00:00:00+00,367500,ROSSER LN,938,
521,020065000,1951/01/01 00:00:00+00,2250,ROSSER LN,938,
522,020065000,2010/07/19 00:00:00+00,0,ROSSER LN,938,
523,020065000,2010/08/05 00:00:00+00,0,ROSSER LN,938,
524,020065000,1962/01/01 00:00:00+00,0,ROSSER LN,938,
525,020066000,2012/11/14 00:00:00+00,0,ROSSER LN,942,
526,020066000,2012/11/14 00:00:00+00,0,ROSSER LN,942,
527,020066000,1986/05/28 00:00:00+00,125000,ROSSER LN,942,
528,020066000,2015/06/09 00:00:00+00,495000,ROSSER LN,942,
529,020066000,2002/11/15 00:00:00+00,309000,ROSSER LN,942,
530,020066000,1985/12/13 00:00:00+00,0,ROSSER LN,942,
531,020068000,2017/10/27 00:00:00+00,0,RUGBY RD,1007,
532,020068000,1999/09/10 00:00:00+00,1100000,RUGBY RD,1007,
533,020068000,2010/11/18 00:00:00+00,0,RUGBY RD,1007,
534,020068000,2017/10/20 00:00:00+00,2900000,RUGBY RD,1007,
535,020068000,2011/10/24 00:00:00+00,0,RUGBY RD,1007,
536,020068000,1988/05/16 00:00:00+00,0,RUGBY RD,1007,
537,020068100,1988/05/16 00:00:00+00,0,RUGBY RD,0,
538,020068100,2010/11/18 00:00:00+00,0,RUGBY RD,0,
539,020068100,1999/09/10 00:00:00+00,1100000,RUGBY RD,0,
540,020068100,2017/10/27 00:00:00+00,0,RUGBY RD,0,
541,020068100,2017/10/20 00:00:00+00,2900000,RUGBY RD,0,
542,020068100,2011/12/29 00:00:00+00,0,RUGBY RD,0,
543,020069000,2019/03/20 00:00:00+00,0,RUGBY RD,933,
544,020069000,1993/01/22 00:00:00+00,0,RUGBY RD,933,
545,020069000,2000/04/24 00:00:00+00,0,RUGBY RD,933,
546,020069000,2000/04/24 00:00:00+00,0,RUGBY RD,933,
547,020069000,2006/04/14 00:00:00+00,0,RUGBY RD,933,
548,020070000,2008/11/21 00:00:00+00,44900,RUGBY RD,929,
549,020070000,2004/08/20 00:00:00+00,1100000,RUGBY RD,929,
550,020070000,1970/09/03 00:00:00+00,75000,RUGBY RD,929,
551,020070000,2004/01/22 00:00:00+00,0,RUGBY RD,929,
552,020071000,2004/08/20 00:00:00+00,1100000,RUGBY RD,0,
553,020071000,2008/11/21 00:00:00+00,44900,RUGBY RD,0,
554,020071000,2004/01/22 00:00:00+00,0,RUGBY RD,0,
555,020071000,1970/09/03 00:00:00+00,75000,RUGBY RD,0,
556,020072000,2013/08/26 00:00:00+00,0,RUGBY RD,921,
557,020072000,2007/09/25 00:00:00+00,0,RUGBY RD,921,
558,020072000,2013/05/30 00:00:00+00,0,RUGBY RD,921,
559,020072000,2016/02/02 00:00:00+00,695600,RUGBY RD,921,
560,020072000,2016/02/02 00:00:00+00,695600,RUGBY RD,921,
561,020072000,1976/09/28 00:00:00+00,67500,RUGBY RD,921,
562,020072000,2020/04/29 00:00:00+00,990000,RUGBY RD,921,
563,020073000,1975/12/01 00:00:00+00,73000,RUGBY RD,919,
564,020074000,2005/08/11 00:00:00+00,790000,RUGBY RD,917,
565,020074000,1999/06/03 00:00:00+00,430000,RUGBY RD,917,
566,020074000,1997/05/02 00:00:00+00,355000,RUGBY RD,917,
567,020075000,2011/04/22 00:00:00+00,0,RUGBY RD,915,
568,020075000,1994/09/01 00:00:00+00,250500,RUGBY RD,915,
569,020075000,2003/06/03 00:00:00+00,475000,RUGBY RD,915,
570,020076000,1993/07/29 00:00:00+00,132000,RUGBY RD,905,
571,020077000,1963/08/06 00:00:00+00,25000,RUGBY RD,901,
572,020077000,2015/10/20 00:00:00+00,0,RUGBY RD,901,
573,030001000,2010/09/15 00:00:00+00,465000,RUGBY RD,1106,
574,030001000,2002/06/18 00:00:00+00,0,RUGBY RD,1106,
575,030001000,1994/09/26 00:00:00+00,0,RUGBY RD,1106,
576,030001000,2012/06/22 00:00:00+00,480000,RUGBY RD,1106,
577,030002000,1972/05/19 00:00:00+00,37750,RUGBY RD,1102,
578,030002000,1999/11/01 00:00:00+00,0,RUGBY RD,1102,
579,030002000,2015/02/02 00:00:00+00,0,RUGBY RD,1102,
580,030003000,1997/05/02 00:00:00+00,149900,RUGBY AVE,1717,
581,030003000,2009/09/01 00:00:00+00,0,RUGBY AVE,1717,
582,030004000,2002/12/10 00:00:00+00,213000,RUGBY AVE,1711,
583,030004000,2019/03/05 00:00:00+00,735000,RUGBY AVE,1711,
584,030004000,1996/05/17 00:00:00+00,99500,RUGBY AVE,1711,
585,030004000,2008/07/03 00:00:00+00,435500,RUGBY AVE,1711,
586,030004000,2015/12/09 00:00:00+00,0,RUGBY AVE,1711,
587,030004000,2000/04/28 00:00:00+00,153000,RUGBY AVE,1711,
588,030004000,2019/02/25 00:00:00+00,0,RUGBY AVE,1711,
589,030005000,1996/06/18 00:00:00+00,0,RUGBY AVE,1715,
590,030006000,1980/07/15 00:00:00+00,0,RUGBY AVE,1701,
591,030006100,1987/01/20 00:00:00+00,0,RUGBY AVE,1705,
592,030007000,1974/07/15 00:00:00+00,27000,STONEFIELD LN,1106,
593,030007000,2008/09/29 00:00:00+00,0,STONEFIELD LN,1106,
594,030008000,2008/09/29 00:00:00+00,0,RUGBY AVE,1643,
595,030008000,1980/01/30 00:00:00+00,55000,RUGBY AVE,1643,
596,030009000,2008/09/29 00:00:00+00,0,RUGBY AVE,1641,
597,030009000,2016/11/02 00:00:00+00,260000,RUGBY AVE,1641,
598,030009000,2019/05/17 00:00:00+00,0,RUGBY AVE,1641,
599,030009000,1986/12/30 00:00:00+00,55000,RUGBY AVE,1641,
600,030010000,1993/10/01 00:00:00+00,177500,RUGBY AVE,1637,
601,030010000,2013/07/10 00:00:00+00,450000,RUGBY AVE,1637,
602,030010000,2009/10/28 00:00:00+00,399900,RUGBY AVE,1637,
603,030010000,2018/06/05 00:00:00+00,595000,RUGBY AVE,1637,
604,030010000,2007/08/13 00:00:00+00,370000,RUGBY AVE,1637,
605,030011000,2018/05/09 00:00:00+00,0,RUGBY AVE,1627,
606,030011000,2018/11/27 00:00:00+00,200000,RUGBY AVE,1627,
607,030011000,1989/11/13 00:00:00+00,92000,RUGBY AVE,1627,
608,030011000,2014/12/12 00:00:00+00,0,RUGBY AVE,1627,
609,030012000,1986/10/01 00:00:00+00,92000,RUGBY AVE,1625,
610,030012000,2014/06/25 00:00:00+00,0,RUGBY AVE,1625,
611,030013000,1988/06/08 00:00:00+00,0,RUGBY AVE,1623,
612,030013000,2015/01/01 00:00:00+00,0,RUGBY AVE,1623,
613,030013000,2016/03/08 00:00:00+00,0,RUGBY AVE,1623,
614,030014000,1985/12/12 00:00:00+00,132500,RUGBY AVE,1621,
615,030015000,1994/05/16 00:00:00+00,45000,HERNDON RD,1105,
616,030015000,2005/07/20 00:00:00+00,380000,HERNDON RD,1105,
617,030015000,2013/05/29 00:00:00+00,427000,HERNDON RD,1105,
618,030015000,2016/08/17 00:00:00+00,460000,HERNDON RD,1105,
619,030015000,2003/09/08 00:00:00+00,350000,HERNDON RD,1105,
620,030015000,2001/02/07 00:00:00+00,225000,HERNDON RD,1105,
621,030016000,2005/07/27 00:00:00+00,425000,RUGBY AVE,1549,
622,030016000,2015/07/09 00:00:00+00,739000,RUGBY AVE,1549,
623,030016000,1987/06/12 00:00:00+00,92000,RUGBY AVE,1549,
624,030018000,1992/07/10 00:00:00+00,0,RUGBY AVE,1545,
625,030019000,2003/09/10 00:00:00+00,259900,RUGBY AVE,1600,
626,030019000,1997/07/31 00:00:00+00,141750,RUGBY AVE,1600,
627,030019000,1999/06/02 00:00:00+00,154500,RUGBY AVE,1600,
628,030019000,2018/01/22 00:00:00+00,0,RUGBY AVE,1600,
629,030020000,1997/09/19 00:00:00+00,175000,RUGBY AVE,1606,
630,030020000,2013/07/18 00:00:00+00,420000,RUGBY AVE,1606,
631,030020000,1993/09/16 00:00:00+00,96500,RUGBY AVE,1606,
632,030021000,2000/04/14 00:00:00+00,0,RUGBY AVE,1610,
633,030021000,1994/09/23 00:00:00+00,98500,RUGBY AVE,1610,
634,030021000,2017/06/01 00:00:00+00,616200,RUGBY AVE,1610,
635,030022000,2005/12/30 00:00:00+00,0,RUGBY AVE,1620,
636,030022000,2012/06/15 00:00:00+00,402000,RUGBY AVE,1620,
637,030022000,2004/01/15 00:00:00+00,0,RUGBY AVE,1620,
638,030022000,1993/03/22 00:00:00+00,0,RUGBY AVE,1620,
639,030023000,2003/03/24 00:00:00+00,258000,RUGBY AVE,1618,
640,030023000,2017/12/01 00:00:00+00,520000,RUGBY AVE,1618,
641,030023000,2001/08/07 00:00:00+00,175000,RUGBY AVE,1618,
642,030023000,1993/11/08 00:00:00+00,0,RUGBY AVE,1618,
643,030024000,1994/04/21 00:00:00+00,212000,RUGBY AVE,1626,
644,030024100,1997/07/22 00:00:00+00,0,WESTWOOD RD,1621,
645,030024100,2006/03/06 00:00:00+00,0,WESTWOOD RD,1621,
646,030024100,2005/09/15 00:00:00+00,500000,WESTWOOD RD,1621,
647,030025000,2001/06/08 00:00:00+00,0,WESTWOOD RD,1619,
648,030025000,2010/11/15 00:00:00+00,307500,WESTWOOD RD,1619,
649,030025000,2010/11/08 00:00:00+00,0,WESTWOOD RD,1619,
650,030025000,1996/11/18 00:00:00+00,0,WESTWOOD RD,1619,
651,030026000,1985/07/19 00:00:00+00,84250,WESTWOOD RD,1617,
652,030026000,2010/08/04 00:00:00+00,630000,WESTWOOD RD,1617,
653,030027000,1981/09/25 00:00:00+00,25723,WESTWOOD RD,1615,
654,030027000,2003/07/10 00:00:00+00,0,WESTWOOD RD,1615,
655,030028000,2004/09/15 00:00:00+00,0,WESTWOOD RD,1611,
656,030028000,2018/03/27 00:00:00+00,0,WESTWOOD RD,1611,
657,030028000,2018/03/06 00:00:00+00,0,WESTWOOD RD,1611,
658,030028000,1983/08/02 00:00:00+00,89000,WESTWOOD RD,1611,
659,030029000,2020/01/21 00:00:00+00,435000,WESTWOOD RD,1610,
660,030029000,1979/07/05 00:00:00+00,56500,WESTWOOD RD,1610,
661,030029000,1979/07/05 00:00:00+00,56500,WESTWOOD RD,1610,
662,030030000,2004/11/22 00:00:00+00,0,WESTWOOD RD,1614,
663,030030000,2002/06/06 00:00:00+00,0,WESTWOOD RD,1614,
664,030030000,1984/01/19 00:00:00+00,0,WESTWOOD RD,1614,
665,030031000,1993/02/23 00:00:00+00,200525,WESTWOOD RD,1618,
666,030031000,2007/04/26 00:00:00+00,0,WESTWOOD RD,1618,
667,030032000,1987/09/03 00:00:00+00,98900,WESTWOOD RD,1622,
668,030033000,1988/08/31 00:00:00+00,95000,HARDWOOD AVE,1629,
669,030033000,2019/01/10 00:00:00+00,0,HARDWOOD AVE,1629,
670,030033000,2019/05/23 00:00:00+00,398000,HARDWOOD AVE,1629,
671,030034000,1996/06/05 00:00:00+00,148000,HARDWOOD AVE,1625,
672,030034000,1998/05/27 00:00:00+00,162000,HARDWOOD AVE,1625,
673,030034000,2000/06/19 00:00:00+00,181500,HARDWOOD AVE,1625,
674,030035000,2015/12/04 00:00:00+00,327000,HARDWOOD AVE,1619,
675,030035000,1952/02/23 00:00:00+00,1600,HARDWOOD AVE,1619,
676,030035000,2012/06/06 00:00:00+00,0,HARDWOOD AVE,1619,
677,030035000,2001/01/04 00:00:00+00,0,HARDWOOD AVE,1619,
678,030036000,1977/05/11 00:00:00+00,48500,HARDWOOD AVE,1620,
679,030037000,2007/04/30 00:00:00+00,270000,HARDWOOD AVE,1624,
680,030037000,1969/03/06 00:00:00+00,22500,HARDWOOD AVE,1624,
681,030037000,2004/03/24 00:00:00+00,0,HARDWOOD AVE,1624,
682,030038000,2000/03/30 00:00:00+00,132000,HARDWOOD AVE,1630,
683,030038000,1986/07/01 00:00:00+00,81000,HARDWOOD AVE,1630,
684,030039000,1997/06/12 00:00:00+00,0,KENSINGTON AVE,1143,
685,030040000,1952/08/29 00:00:00+00,1500,KENSINGTON AVE,1147,
686,030040000,2018/01/24 00:00:00+00,0,KENSINGTON AVE,1147,
687,030040000,2018/06/14 00:00:00+00,415000,KENSINGTON AVE,1147,
688,030041000,1998/12/01 00:00:00+00,0,KENSINGTON AVE,1151,
689,030041000,1954/08/21 00:00:00+00,3000,KENSINGTON AVE,1151,
690,030041000,2005/03/18 00:00:00+00,341000,KENSINGTON AVE,1151,
691,030042000,1965/10/20 00:00:00+00,23000,KENSINGTON AVE,1155,
692,030042000,2016/08/26 00:00:00+00,459000,KENSINGTON AVE,1155,
693,030042000,2007/06/29 00:00:00+00,420000,KENSINGTON AVE,1155,
694,030042000,2003/05/15 00:00:00+00,0,KENSINGTON AVE,1155,
695,030042000,2003/07/22 00:00:00+00,266000,KENSINGTON AVE,1155,
696,030043000,1990/12/04 00:00:00+00,120000,KENSINGTON AVE,1159,
697,030043000,2019/07/02 00:00:00+00,653000,KENSINGTON AVE,1159,
698,030043000,2001/07/02 00:00:00+00,245000,KENSINGTON AVE,1159,
699,030044000,2003/04/13 00:00:00+00,0,KENSINGTON AVE,1163,
700,030044000,1957/04/03 00:00:00+00,20000,KENSINGTON AVE,1163,
701,030044000,2009/07/24 00:00:00+00,0,KENSINGTON AVE,1163,
702,030044000,1999/07/08 00:00:00+00,0,KENSINGTON AVE,1163,
703,030045000,2006/02/28 00:00:00+00,799000,RUGBY AVE,1698,
704,030045000,1982/11/15 00:00:00+00,135000,RUGBY AVE,1698,
705,030045000,2017/06/01 00:00:00+00,769000,RUGBY AVE,1698,
706,030045000,2018/09/19 00:00:00+00,0,RUGBY AVE,1698,
707,030045100,2004/09/15 00:00:00+00,238000,KENSINGTON AVE,1165,
708,030045100,2009/12/17 00:00:00+00,285000,KENSINGTON AVE,1165,
709,030045100,2012/05/31 00:00:00+00,0,KENSINGTON AVE,1165,
710,030045100,1977/03/28 00:00:00+00,0,KENSINGTON AVE,1165,
711,030046000,1997/12/03 00:00:00+00,182500,RUGBY AVE,1700,
712,030046000,2012/04/30 00:00:00+00,500000,RUGBY AVE,1700,
713,030046000,2003/07/02 00:00:00+00,455000,RUGBY AVE,1700,
714,030046000,2005/06/21 00:00:00+00,0,RUGBY AVE,1700,
715,030047000,2001/01/10 00:00:00+00,258000,RUGBY AVE,1702,
716,030047000,1994/09/30 00:00:00+00,0,RUGBY AVE,1702,
717,030048000,1998/07/30 00:00:00+00,162000,RUGBY AVE,1706,
718,030048000,2004/06/07 00:00:00+00,309000,RUGBY AVE,1706,
719,030048000,2013/06/04 00:00:00+00,341000,RUGBY AVE,1706,
720,030048000,1996/06/25 00:00:00+00,146000,RUGBY AVE,1706,
721,030049000,1995/08/01 00:00:00+00,160000,RUGBY AVE,1708,
722,030049000,1998/06/02 00:00:00+00,185000,RUGBY AVE,1708,
723,030049000,2004/05/03 00:00:00+00,384000,RUGBY AVE,1708,
724,030050000,1997/07/28 00:00:00+00,148000,RUGBY AVE,1710,
725,030050000,2012/05/04 00:00:00+00,0,RUGBY AVE,1710,
726,030050000,2005/07/28 00:00:00+00,380000,RUGBY AVE,1710,
727,030050000,2014/05/27 00:00:00+00,349900,RUGBY AVE,1710,
728,030050000,2009/04/06 00:00:00+00,0,RUGBY AVE,1710,
729,030051000,1999/10/01 00:00:00+00,238000,RUGBY AVE,1718,
730,030051000,2014/02/21 00:00:00+00,417438,RUGBY AVE,1718,
731,030051000,1995/06/01 00:00:00+00,159900,RUGBY AVE,1718,
732,030051000,2018/06/19 00:00:00+00,465000,RUGBY AVE,1718,
733,030051000,2015/02/06 00:00:00+00,290000,RUGBY AVE,1718,
734,030051000,2006/08/02 00:00:00+00,379500,RUGBY AVE,1718,
735,030052000,2004/07/27 00:00:00+00,540000,RUGBY RD,1006,
736,030052000,2007/03/05 00:00:00+00,0,RUGBY RD,1006,
737,030052000,2016/12/09 00:00:00+00,630000,RUGBY RD,1006,
738,030052000,1983/01/14 00:00:00+00,103000,RUGBY RD,1006,
739,030052100,2002/08/15 00:00:00+00,325000,RUGBY RD,1004,
740,030052100,1995/10/13 00:00:00+00,114500,RUGBY RD,1004,
741,030052100,2006/05/05 00:00:00+00,390000,RUGBY RD,1004,
742,030053000,2009/01/12 00:00:00+00,0,PRESTON AVE,1224,A&B
743,030053000,1997/07/15 00:00:00+00,0,PRESTON AVE,1224,A&B
744,030054000,2017/08/10 00:00:00+00,0,PRESTON AVE,1222,
745,030054000,1983/09/20 00:00:00+00,0,PRESTON AVE,1222,
746,030054000,2017/04/26 00:00:00+00,0,PRESTON AVE,1222,
747,030055000,2017/08/10 00:00:00+00,0,PRESTON AVE,1220,
748,030055000,1986/03/13 00:00:00+00,50000,PRESTON AVE,1220,
749,030055000,2017/04/26 00:00:00+00,0,PRESTON AVE,1220,
750,030056000,2014/01/24 00:00:00+00,100000,PRESTON AVE,1218,
751,030056000,1971/03/08 00:00:00+00,0,PRESTON AVE,1218,
752,030056000,2013/06/19 00:00:00+00,0,PRESTON AVE,1218,
753,030057000,2013/06/19 00:00:00+00,0,PRESTON AVE,0,
754,030057000,2018/06/01 00:00:00+00,55000,PRESTON AVE,0,
755,030058000,1998/02/09 00:00:00+00,0,PRESTON AVE,1212,
756,030058000,1999/06/18 00:00:00+00,113500,PRESTON AVE,1212,
757,030058000,1998/02/09 00:00:00+00,0,PRESTON AVE,1212,
758,030058000,1998/10/08 00:00:00+00,82500,PRESTON AVE,1212,
759,030059000,2008/07/23 00:00:00+00,122744,PRESTON AVE,1214,
760,030059000,2004/01/09 00:00:00+00,160000,PRESTON AVE,1214,
761,030059000,2008/08/15 00:00:00+00,126000,PRESTON AVE,1214,
762,030059000,2013/06/04 00:00:00+00,0,PRESTON AVE,1214,
763,030059000,1998/06/26 00:00:00+00,22000,PRESTON AVE,1214,
764,030059000,2003/06/19 00:00:00+00,0,PRESTON AVE,1214,
765,030059000,1999/03/19 00:00:00+00,70000,PRESTON AVE,1214,
766,030059000,1998/06/10 00:00:00+00,0,PRESTON AVE,1214,
767,030060000,1997/06/12 00:00:00+00,0,ROBINSON WOODS,0,
768,030060000,2008/10/22 00:00:00+00,0,ROBINSON WOODS,0,
769,030060100,2001/03/13 00:00:00+00,246000,CABELL AVE,1609,
